ListingID,SellerCity,SellerState,SellerZip,SellerListSrc,SellerRating,VehBodystyle,VehCertified,VehColorExt,VehColorInt,VehDriveTrain,VehEngine,VehFuel,VehHistory,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehType,VehTransmission,VehYear,Vehicle_Trim,Dealer_Listing_Price
4704291,Ephrata,PA,17522,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Tan,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",44.00060185,Jeep,32437,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,24450
4707363,Eau Claire,WI,54701,Jeep Certified Program,5,SUV,TRUE,Silver,,,,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",25.94195602,Jeep,20635,Grand Cherokee,Good Deal,Used,Automatic,2018,,34999
4708333,Arlington Heights,IL,60004,Digital Motorworks (DMi),4.8,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",13.97417824,Jeep,38734,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,28250
4708408,Annapolis,MD,21401,Digital Motorworks (DMi),4.9,SUV,TRUE,Deep Amethyst,,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",22.90989583,Cadillac,9566,XT5,Good Deal,Used,8-Speed Automatic,2018,Platinum,50990
4709464,Barboursville,WV,25504,Digital Motorworks (DMi),4.8,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,,0.475150463,Jeep,33290,Grand Cherokee,,Used,8-Speed Automatic,2015,Altitude,27000
4710152,Orchard Park,NY,14127,Cadillac Certified Program,4.5,SUV,TRUE,Crystal White Tricoat,Sahara Beige,ALL-WHEEL DRIVE,"Engine, 3.6L V6, DI, VVT, with Automatic Stop/Start (310 hp [231",Gasoline,"1 Owner, Buyback Protection Eligible",5.911053241,Cadillac,9968,XT5,Good Deal,Used,8-SPEED A/T,2018,,49999
4711134,Decatur,TX,76234,Digital Motorworks (DMi),4.7,SUV,FALSE,Stellar Black Metallic,Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",13.42415509,Cadillac,26160,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,33455
4713529,Chicago,IL,60612,Sell It Yourself,0,SUV,FALSE,Silver,Black,AWD,6-cylinder,Gasoline,,25.39811343,Jeep,14000,Grand Cherokee,,Used,Automatic,2017,Altitude,27450
4716499,Lombard,IL,60148,Digital Motorworks (DMi),4.9,SUV,TRUE,Black Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",13.42800926,Cadillac,13092,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,41999
4718264,Plymouth,IN,46563,Digital Motorworks (DMi),4.7,SUV,FALSE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",19.46070602,Jeep,48205,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,22500
4718387,Fowlerville,MI,48836,Jeep Certified Program,4.7,SUV,TRUE,Maximum Steel Metallic,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",59.50111111,Jeep,37042,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26795
4718768,Heath,OH,43056,Inventory Command Center,4.7,SUV,FALSE,Ivory 3-Coat,black,4WD,5.7L V8 HEMI,Gasoline,"0 Owners, Buyback Protection Eligible",14.1719213,Jeep,33674,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Summit,38443
4720746,Wentzville,MO,63385,Inventory Command Center,4.4,SUV,FALSE,Diamond Black Crystal Pearlcoat,Black,4WD,3.6L V6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",59.81686343,Jeep,21993,Grand Cherokee,Good Deal,Used,Automatic,2018,Overland,36977
4722847,University Heights,OH,44118,Digital Motorworks (DMi),4.6,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",1.971979167,Jeep,46036,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,25100
4723172,Troy,MI,48084,Digital Motorworks (DMi),4.7,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",12.47715278,Jeep,38771,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Overland,29000
4723782,Cleveland,GA,30528,HomeNet Automotive,5,SUV,FALSE,Stellar Black Metallic,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",89.44116898,Cadillac,25835,XT5,Good Deal,Used,8-Speed Automatic,2017,FWD,30768
4726880,Kenosha,WI,53142,Digital Motorworks (DMi),4.9,SUV,FALSE,Green Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",13.96813657,Jeep,29170,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Laredo,28995
4729361,Oak Lawn,IL,60453,Jeep Certified Program,4.2,SUV,TRUE,Steel Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",7.489097222,Jeep,15455,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2015,Limited,29995
4729407,Hannibal,MO,63401,Digital Motorworks (DMi),4.6,SUV,FALSE,Bright White Clearcoat,Light Frost,4WD,5.7L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",41.73983796,Jeep,21943,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,32995
4731081,Cape Girardeau,MO,63701,Jeep Certified Program,3.2,SUV,TRUE,,,,,Gasoline,"1 Owner, Buyback Protection Eligible",42.96368056,Jeep,48620,Grand Cherokee,Good Deal,Used,Automatic,2015,,33995
4732529,Rochester,NY,14626,Jeep Certified Program,5,SUV,TRUE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",139.9621991,Jeep,8121,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,34944
4732962,Grove City,OH,43123,Inventory Command Center,4.8,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",3.164363426,Jeep,48505,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2016,Limited,25728
4733629,Fairfield,OH,45014,Digital Motorworks (DMi),4.6,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",20.73295139,Jeep,43214,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,24308
4735547,Janesville,WI,53546,Jeep Certified Program,2,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",130.9466667,Jeep,3496,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2018,Limited,36684
4736624,Watchung,NJ,7069,Inventory Command Center,4.1,SUV,TRUE,Stellar Black Metallic,JET BLACK LUNAR BRUSHED ALUMINIUM TRIM,AWD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",3.749768519,Cadillac,30076,XT5,Good Deal,Used,8-Speed A/T,2018,Premium Luxury,37299
4737228,Cicero,NY,13039,Jeep Certified Program,4.1,SUV,TRUE,Bright White Clearcoat,Light Frost/Brown,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",67.16962963,Jeep,5598,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,34990
4737950,Chicago,IL,60603,Digital Motorworks (DMi),4.6,SUV,FALSE,Silver,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",38.72875,Jeep,40940,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,22800
4739392,Clio,MI,48420,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",8.970902778,Jeep,39672,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,23000
4742988,Rochester,NY,14626,Jeep Certified Program,5,SUV,TRUE,Bright White Clearcoat,Light Frost / Brown,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",74.97328704,Jeep,40212,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,24962
4743987,Spokane,WA,99207,Digital Motorworks (DMi),3.8,SUV,FALSE,Midnight Sky,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",11.41940972,Cadillac,7707,XT5,Fair Price,Used,8-Speed Automatic,2018,Platinum,57997
4744812,Chicago,IL,60606,HomeNet Automotive,4,SUV,FALSE,Diamond Black Crystal Pearlcoat,Ruby Red/Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",28.41309028,Jeep,9451,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Trailhawk,35920
4745843,Lockport,NY,14094,Digital Motorworks (DMi),4.8,SUV,FALSE,Bright White Clearcoat,Light Frost Beige / Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,,12.49685185,Jeep,31308,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25231
4747318,Post Falls,ID,83854,Digital Motorworks (DMi),4.1,SUV,FALSE,Crystal White Tri-Coat,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Title Issue(s) Reported",62.92913194,Cadillac,6725,XT5,Great Deal,Used,8-Speed Automatic,2018,Base,26999
4749145,Bethesda,MD,20817,Inventory Command Center,4.4,SUV,TRUE,Crystal White Tricoat,Maple Sugar,AWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Buyback Protection Eligible",49.8671875,Cadillac,31892,XT5,Fair Price,Used,8-Speed Automatic,2018,Platinum,45500
4751264,Burlington,VT,5401,HomeNet Automotive,3.7,SUV,FALSE,Crystal White Tricoat,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.604664352,Cadillac,26181,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,35580
4751512,Holland,MI,49423,Digital Motorworks (DMi),4.7,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",82.9975,Jeep,39798,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26566
4751527,Mt Juliet,TN,37122,HomeNet Automotive,4.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",6.675833333,Jeep,28549,Grand Cherokee,Good Deal,Used,Automatic,2016,Limited,27377
4752128,Rochester,NY,14623,Inventory Command Center,4,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",95.17516204,Jeep,28643,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,20766
4753822,Richmond,VA,23235,Digital Motorworks (DMi),4.8,SUV,FALSE,Silver,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",12.9493287,Jeep,21228,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,31000
4755253,St Peters,MO,63376,Digital Motorworks (DMi),5,SUV,FALSE,Velvet Red Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",200.4876042,Jeep,32022,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2018,Laredo E,24990
4756503,Knoxville,TN,37922,HomeNet Automotive,3.7,SUV,FALSE,Granite Crystal Metallic Clearcoat,Light Frost/Brown,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",13.46056713,Jeep,40277,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Overland,29560
4758010,Burlington,WI,53105,Digital Motorworks (DMi),4.5,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",26.47704861,Jeep,45094,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26485
4761924,Quincy,IL,62305,Digital Motorworks (DMi),5,SUV,FALSE,Granite,Graphite,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",309.9838194,Jeep,33234,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,26980
4765063,Henderson,NV,89014,Digital Motorworks (DMi),2.5,SUV,FALSE,Black,Tan,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",10.78572917,Cadillac,9967,XT5,Good Deal,Used,8-Speed Automatic,2017,Base,31998
4765331,Gainesville,FL,32609,Digital Motorworks (DMi),4.9,SUV,FALSE,Radiant Silver,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",12.93896991,Cadillac,25613,XT5,Good Deal,Used,8-Speed Automatic,2017,Base,31991
4768088,Downers Grove,IL,60515,Digital Motorworks (DMi),4.6,SUV,FALSE,Granite Crystal Clearcoat Metallic,Black,4WD,5.7L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",62.97631944,Jeep,44920,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,27892
4770744,El Paso,TX,79925,Digital Motorworks (DMi),4.7,SUV,TRUE,Black,Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",243.9340625,Cadillac,16860,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,41895
4771695,Noblesville,IN,46060,Digital Motorworks (DMi),3.6,SUV,FALSE,Red Line,Black,4WD,6.2L V8 16V MPFI OHV Supercharged,Gasoline,"1 Owner, Buyback Protection Eligible",39.47652778,Jeep,7661,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,Trackhawk,78995
4775223,White Marsh,MD,21162,Digital Motorworks (DMi),2.3,SUV,FALSE,Gray,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",11.83590278,Jeep,27499,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25998
4779924,Schaumburg,IL,60195,Jeep Certified Program,4.6,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",18.93353009,Jeep,34705,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,28650
4781795,Rolla,MO,65401,Jeep Certified Program,4.9,SUV,TRUE,Deep Cherry Red Crystal Pearlcoat,Black,4WD,3.6L V6,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",18.3646412,Jeep,18709,Grand Cherokee,Good Deal,Used,Automatic 8-Speed,2015,Laredo,25950
4782900,Brunswick,OH,44212,Jeep Certified Program,3.8,SUV,TRUE,Velvet Red Pearlcoat,Black,4WD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Buyback Protection Eligible",99.14673611,Jeep,29417,Grand Cherokee,Good Deal,Used,AUTOMATIC,2017,Laredo,28876
4783132,Bethesda,MD,20817,HomeNet Automotive,3.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,,20.4519213,Jeep,48880,Grand Cherokee,,Used,8-Speed Automatic w/OD,2015,Altitude,26730
4783441,Knoxville,TN,37922,HomeNet Automotive,3.7,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",21.66071759,Jeep,34799,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Limited,26130
4783982,Hyattsville,MD,20784,Digital Motorworks (DMi),4.9,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,,6.492118056,Jeep,38428,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,26995
4786686,Appleton,WI,54913,Inventory Command Center,4.7,SUV,FALSE,Deep Cherry Red Crystal Pearlcoat,Black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",119.4839699,Jeep,28435,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,22999
4789686,Rochester,NY,14623,Digital Motorworks (DMi),4.6,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",6.487175926,Jeep,40448,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,23995
4790070,Vienna,VA,22182,Jeep Certified Program,4.1,SUV,TRUE,Bright White,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",19.46549769,Jeep,36844,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25473
4790763,Little Rock,AR,72210,Inventory Command Center,4.6,SUV,FALSE,Crystal White Tricoat,Jet Black,FWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",18.65680556,Cadillac,66808,XT5,Great Deal,Used,8-Speed Automatic,2017,Luxury,28250
4791129,Waukesha,WI,53186,HomeNet Automotive,4.8,SUV,FALSE,Deep Cherry Red Crystal Pearlcoat,Black,4x4/4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",28.10701389,Jeep,44680,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Limited,25565
4791499,Lowell,MI,49331,Digital Motorworks (DMi),4.9,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",80.95662037,Jeep,27713,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25594
4792973,North Canton,OH,44720,Digital Motorworks (DMi),4.8,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",22.49127315,Jeep,28833,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Limited,22990
4793406,Mt Juliet,TN,37122,HomeNet Automotive,4.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"2 Owners, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",4.430659722,Jeep,45711,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2016,Laredo,20577
4797770,Windsor Mill,MD,21244,Digital Motorworks (DMi),4.8,SUV,FALSE,Diamond Black,Black,4WD,5.7L V8 16V MPFI OHV,Gasoline,"1 Owner, Buyback Protection Eligible",75.94853009,Jeep,25154,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Summit,37750
4798976,White Marsh,MD,21162,Digital Motorworks (DMi),2.3,SUV,FALSE,White,Black,4WD,5.7L V8 16V MPFI OHV,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",6.839780093,Jeep,36754,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,28998
4800182,Grandville,MI,49401,HomeNet Automotive,4,SUV,FALSE,True Blue Pearlcoat,Lt Frost Beige/Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",12.68023148,Jeep,21792,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Limited,34240
4802297,Bradenton,FL,34207,Digital Motorworks (DMi),4.4,SUV,FALSE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",51.443125,Cadillac,29001,XT5,Great Deal,Used,8-Speed Automatic,2018,Premium Luxury,30977
4804614,Hamburg,NY,14075,Inventory Command Center,3.8,SUV,FALSE,Bright White Clearcoat,black,4WD,3.6L V6 24V VVT,Gasoline,"1 Owner, Buyback Protection Eligible",14.90758102,Jeep,17,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2018,Limited,33994
4806625,Laurel,MD,20723,Digital Motorworks (DMi),2.9,SUV,FALSE,Black,Tan,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",6.841157407,Jeep,18511,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,27998
4807214,Kokomo,IN,46901,HomeNet Automotive,5,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"2 Owners, Buyback Protection Eligible",64.88966435,Jeep,38156,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2016,Overland,30348
4807485,Bourbonnais,IL,60914,HomeNet Automotive,4.9,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",14.654375,Jeep,9678,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Limited,33988
4808449,Galion,OH,44833,My Dealer Center,3.4,SUV,FALSE,Velvet Red Pearlcoat,black,4X4,3.6L V6 24V VVT,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",299.1835995,Jeep,36685,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,31413
4809543,Dalton,OH,44618,Digital Motorworks (DMi),4.8,SUV,FALSE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",61.97037037,Jeep,45615,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,26900
4809550,Lexington,TN,38351,HomeNet Automotive,0,SUV,FALSE,Crystal White Tricoat,Sahara Beige Leather,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",11.56402778,Cadillac,30478,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,36160
4810064,Galveston,TX,77554,Digital Motorworks (DMi),4.9,SUV,FALSE,Radiant Silver Metallic,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",41.42950231,Cadillac,26334,XT5,Good Deal,Used,8-Speed Automatic,2017,Base,29358
4811286,Glen Burnie,MD,21061,Jeep Certified Program,4,SUV,TRUE,Bright White,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",19.84962963,Jeep,44050,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2015,Summit,31993
4812136,Merrill,WI,54452,Jeep Certified Program,0,SUV,TRUE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",140.9490856,Jeep,43088,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,22890
4814290,Fort Myers,FL,33907,HomeNet Automotive,4.9,SUV,FALSE,Red Passion Tintcoat,Sahara Beige,FWD,Gas V6 3.6L/222.6,Gasoline,"1 Owner, Buyback Protection Eligible",3.128900463,Cadillac,23909,XT5,,Used,8-Speed Automatic,2017,Luxury FWD,
4814959,Davenport,IA,52806,Digital Motorworks (DMi),3.1,SUV,FALSE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",21.96869213,Jeep,40032,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,29940
4817527,Beachwood,OH,44122,Digital Motorworks (DMi),5,SUV,TRUE,Stellar Black Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",20.92466435,Cadillac,33882,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,32800
4818179,Fort Wayne,IN,46805,Digital Motorworks (DMi),4.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",6.475833333,Jeep,23217,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,Limited,33289
4819976,Middlesboro,KY,40965,Digital Motorworks (DMi),4,SUV,FALSE,Stellar Black Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",11.42865741,Cadillac,25802,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,36500
